Age,Gender,Education,Introversion Score,Sensing Score,Thinking Score,Judging Score,Interest,Personality
26.0,Male,0.0,2.66323,6.729566517361435,4.30421,4.2539370822005065,Unknown,ISFP
20.0,Female,,1.53056,4.1970887799139565,7.97075,6.708762687273901,,INTP
21.0,,0.0,9.29476,5.811414372462096,6.19569,6.1123717239210995,Arts,
,,1.0,9.40405,6.264505798905972,4.31358,,Arts,ESFP
25.0,Female,0.0,5.21912,,6.7602,,Unknown,ESTP
21.0,,0.0,,4.146206866391497,0.69296,5.984844833272762,Sports,ENFJ
24.0,Male,0.0,8.55992,6.9831374391334915,1.00881,2.9073005489534895,Unknown,
,Female,0.0,2.30089,6.190641278807082,7.96241,,,ISTJ
35.0,Female,1.0,3.84052,,2.31793,2.0550002302217467,Unknown,ISFP
,Female,1.0,3.85507,4.099876847287225,,6.472618559718222,Arts,
30.0,Female,,3.81752,6.38926632524813,0.90953,5.509173925492653,Unknown,ISFP
30.0,Female,1.0,3.9314,3.913275019763222,9.90542,,,
21.0,,0.0,7.62972,2.8398795101745726,2.57936,,Unknown,
,Female,,9.61334,6.297631009611226,9.81476,4.993499410586088,Technology,ESTP
25.0,,0.0,9.81405,,1.9316,6.074603816479039,Others,ESFJ
23.0,Female,1.0,5.02754,,4.66791,4.556557338270182,Unknown,ESFP
20.0,Female,1.0,8.57576,5.261217528370114,7.05144,,Others,ENTP
24.0,Male,,1.3424,6.488729068550747,5.08277,4.509882955904657,Arts,ISFP
19.0,Male,0.0,5.00718,6.234932670031363,8.49997,4.5924225803039205,Unknown,INTP
31.0,,0.0,8.22949,6.276505430601857,2.53573,3.086443896968448,Technology,ESFP
20.0,Male,1.0,0.91748,5.370217015257605,4.30358,3.321816897046837,Technology,INFP
30.0,Male,1.0,,6.961093084243613,2.76279,2.023071439026175,Sports,ESFP
25.0,Female,,4.64553,4.9491423788532,6.86654,4.101749347804632,,ENTP
19.0,Male,0.0,2.10404,4.8312522345645315,4.76899,4.741969086302279,Technology,INFP
27.0,Male,0.0,1.3002,,,3.854809656832892,Others,
26.0,Male,0.0,,,,,Arts,INTJ
26.0,Male,0.0,1.79945,5.367566079216595,7.86284,4.372345260244099,Others,
28.0,Male,0.0,8.81192,6.226624602095518,,,,ESFJ
25.0,Male,1.0,5.81436,7.6367933308137665,1.96169,4.795177631620879,Others,ESFP
25.0,Female,0.0,1.00586,5.7398525227181105,2.72459,6.30552944345755,Sports,
,Male,1.0,1.90116,,7.151,4.1500246177404945,Arts,ISTP
20.0,Male,1.0,9.12423,4.817895058462312,6.93804,5.428233100044492,Arts,ENTP
36.0,Female,0.0,8.20182,6.428873536752003,8.7047,6.596736598729637,Technology,ESTJ
,Female,1.0,,,8.61045,2.4723914969824103,Unknown,ENTP
26.0,Male,,3.75774,5.0244854262194725,1.1377,5.75019830700095,,INFP
23.0,Male,0.0,3.9598,5.855426126341342,6.72996,8.01288848848066,Others,
27.0,Female,0.0,0.81167,6.494939188240032,3.40457,,Arts,
33.0,Male,0.0,3.76001,6.657059468084516,,6.413050959844056,Others,
,Male,0.0,4.80352,4.610636296715325,9.02572,,Arts,ENTP
25.0,Male,0.0,3.63765,6.876019644236544,9.22351,4.563290961878455,Others,ESTP
37.0,Male,0.0,0.01435,7.154750410482393,,6.685607492978709,Unknown,ISFJ
22.0,,0.0,8.35773,6.247547506346605,9.21817,,,
30.0,Male,0.0,4.03912,6.91296502419175,1.20559,7.609416918919956,Unknown,ISFJ
24.0,Male,0.0,0.5606,4.894501814512619,4.89973,1.9918521364222317,,
,Male,0.0,0.38544,6.9667243909936,1.44443,4.255973268034332,,ISFP
31.0,Male,1.0,0.00561,5.6199363906233435,4.55225,5.186878820401997,Unknown,
26.0,Male,,,6.394205180150417,3.01967,6.287555791470834,,ISFJ
26.0,Male,0.0,8.80497,6.487096085420821,,6.390868270284574,Others,ESFJ
29.0,,0.0,7.31183,4.197875023848231,2.36374,5.046063322730884,,ENFP
29.0,Female,0.0,7.80721,5.03233170984802,,6.132658792836279,Technology,ENTJ
26.0,Male,0.0,9.26568,,7.20796,2.224824585056044,Unknown,ESTP
27.0,Male,0.0,2.24819,7.794551434960628,8.33862,7.046187063899766,Sports,ISTJ
26.0,Female,0.0,0.51495,,2.72304,4.8172512204690925,Unknown,ISFP
,Female,1.0,8.32538,7.339049498516445,4.59872,1.7268964499893702,Arts,ESTP
25.0,Female,,4.34001,6.123228562498569,1.7899,6.445138291554945,Others,ESFJ
24.0,Male,0.0,,3.384618386666731,6.94997,6.4666660583570295,Sports,INTJ
24.0,,0.0,,4.629953850549162,,,Unknown,ENTJ
27.0,Male,1.0,2.75215,6.683766458294249,1.16845,3.915070296710396,Arts,ISFP
,,0.0,,6.5893820096867515,,6.009426680606284,Unknown,ISTJ
35.0,Female,1.0,0.34267,3.374503350991518,3.99852,5.264692189933976,Others,INFP
30.0,Female,0.0,,7.130528470200316,5.34879,5.406254160951877,Sports,
23.0,Male,0.0,0.69703,5.106930202328857,0.88394,,Unknown,INFJ
22.0,Female,1.0,7.79042,,3.92045,3.6157547375308714,Arts,ENFP
25.0,Male,1.0,3.98078,7.0958955350485535,7.94075,,Arts,
30.0,Male,0.0,,5.556582045481888,2.22637,7.677654407074448,,ENFJ
,Male,0.0,8.43667,6.4896373809090955,8.48625,,Arts,ESTJ
22.0,Female,,9.12625,2.299174200350772,7.06065,5.5261061870923704,Others,ENTP
41.0,Female,0.0,,6.515738727482615,6.79318,3.4576306334094387,Technology,
36.0,,,9.06751,4.258155676113911,9.09499,1.8542571235100749,Technology,ENTP
,Female,0.0,5.55451,6.128232809676826,7.7917,4.346910251389704,Others,ESTP
,Female,1.0,,7.556274631935148,7.68784,3.876173073341393,Technology,INTP
30.0,,0.0,1.07179,7.042566908644117,6.37154,,Sports,ISTJ
,Male,0.0,9.68724,4.369969658196165,9.12106,,Technology,ENTJ
,Male,0.0,7.18174,5.127467607585414,4.6791,6.139090593736228,Unknown,ENFJ
33.0,,0.0,3.56747,7.705611672500426,7.93518,6.047916220309398,Unknown,ISTJ
31.0,Female,1.0,1.18869,5.129668991853358,8.29819,4.763862954227551,Unknown,INTP
32.0,Female,0.0,6.22257,6.624517293890186,5.34935,4.579722016123717,Others,ESFP
,Female,0.0,1.15831,7.0352981041473335,0.84944,6.3347273961240935,Arts,ISFJ
23.0,Female,0.0,2.11756,,,,Unknown,ISTJ
24.0,Male,0.0,2.99245,,6.59088,,Sports,ISTJ
,,0.0,3.05061,6.564755402513984,,7.199989436611681,Arts,
21.0,Female,0.0,1.07273,,4.22959,,,INFJ
25.0,Female,0.0,,7.656108945908503,0.55735,4.836737744414764,Arts,
20.0,Male,1.0,,5.274626903300808,7.83974,5.615448071452275,Technology,ENTP
,Female,0.0,9.75026,4.506074724978094,,6.102712457032921,Unknown,ENTJ
29.0,Female,0.0,3.25183,7.310635130276499,9.15349,4.4001726323461945,Others,ESTP
33.0,Male,1.0,,,6.52959,,Others,ENTP
28.0,Male,0.0,,6.102318921871892,7.64087,,,
35.0,Male,1.0,8.92809,6.685328927071191,0.42539,4.334291998453445,Unknown,ESFP
,Male,0.0,0.59064,6.6184959320926176,2.56341,6.26331848619778,Unknown,ISFJ
31.0,Female,0.0,6.87897,4.125452746414527,7.42386,6.982522841841709,,ENTJ
30.0,Male,0.0,7.18658,6.41477910782188,3.81791,5.733637878755224,Sports,ESFJ
26.0,,0.0,,,4.12199,7.033993840353348,Unknown,ESFJ
28.0,,0.0,0.62131,5.781976558257564,8.61213,0.0,Unknown,INTP
20.0,Male,0.0,3.97966,6.275677812291921,0.08429,0.0381069354914753,Arts,ENFP
33.0,Male,1.0,8.09002,4.6870992464509875,7.12946,4.478063991908812,Others,ENTP
27.0,Male,0.0,4.0488,,,6.048461989493186,Unknown,ISFJ
22.0,Female,0.0,9.23851,3.5383610350709143,8.43837,6.326106048551739,Unknown,ENTJ
25.0,,0.0,3.97953,5.616044340574327,8.33671,,Unknown,INTJ
,,1.0,8.65213,7.496107882866154,9.48162,3.4321019066726937,Technology,ESTP
30.0,,0.0,9.2868,,8.00359,6.42363039026499,Arts,ESTJ
25.0,Male,,3.0362,,2.47204,,Unknown,ISFP
37.0,,1.0,4.40857,6.4478071750595864,3.97497,6.804251388938638,Arts,
37.0,,0.0,7.26532,5.372928425645923,1.34241,,Others,ENFP
34.0,,,6.55419,6.602587506977645,,7.526276246879453,Unknown,ESFJ
28.0,Male,1.0,3.64192,6.272446980834361,0.34327,2.5176294391688825,Arts,ISFP
25.0,Female,0.0,2.89761,6.920652143598064,5.91627,6.093708798794756,,
,Male,,7.54297,4.521882801238352,8.26976,3.441939808325621,Arts,ENTP
26.0,Male,0.0,4.40975,5.760600611325397,1.6064,6.339356111385056,Technology,
26.0,Male,0.0,,7.6156630383753585,1.79708,5.874271429169969,Unknown,ESFP
24.0,,,0.59114,,,6.2331710090112455,,INTJ
27.0,Male,0.0,2.44838,,4.38567,6.329580115343878,,ISFJ
36.0,Male,1.0,8.39609,,8.91425,3.6611698733607096,Arts,ENTP
47.0,Male,0.0,3.7809,,6.04677,4.221806677536611,,
38.0,Male,0.0,,6.304841280775072,3.41304,6.548537149252086,Others,ESFJ
27.0,,,1.35898,6.469649851496806,,5.332866714861146,Sports,ISFJ
35.0,Female,,4.40352,,8.60902,,Others,ENTP
25.0,,,6.43854,,,4.370535133193393,Arts,ENFP
25.0,Male,,,6.978761924336227,2.46975,1.4458951395029151,Technology,
35.0,Male,0.0,5.21592,6.343105070902563,,3.046980205204398,Technology,
23.0,Male,1.0,4.87442,6.2928124057901,,5.835712869381178,,ESFP
23.0,Female,0.0,3.96156,7.524706821151169,1.27723,6.183256447949232,Technology,
25.0,Female,0.0,4.7431,6.137951183206805,1.68536,5.138638376422139,Sports,ESFJ
23.0,,0.0,0.0685,,3.97507,6.4578689120474,Unknown,ISFJ
25.0,Female,0.0,7.54792,6.810771051581738,,6.424918626058541,Unknown,ESFJ
,Female,0.0,,6.697179839564159,,6.617489862368547,,ESFJ
22.0,Male,1.0,1.2508,6.49713530219645,8.55187,3.625523821550169,Sports,ISTP
27.0,Female,0.0,4.11065,6.697585639156218,,5.49625074789367,Unknown,ISFP
28.0,Male,1.0,3.37772,6.158650494378259,5.773,4.360045572227534,Sports,
32.0,Male,1.0,9.78957,4.939423569882773,,1.9072068449120207,,ENTP
28.0,,0.0,5.59682,6.93830122889745,7.5205,6.32472588130104,Arts,ISTJ
23.0,Male,,2.29145,8.258742204500503,6.11015,2.7339039155373968,Others,ISFP
23.0,,1.0,0.61838,6.369582720296211,8.8806,4.424266825048928,Arts,ISTP
,Female,0.0,4.00578,8.06339450836923,0.76503,5.766892373323927,,ESFJ
,Female,1.0,3.11338,6.4768689003644395,9.60789,1.346178889746635,Unknown,ISTP
22.0,Male,0.0,1.43273,3.082866914582832,5.92221,6.300179377652941,Sports,INFJ
23.0,Female,0.0,9.84842,7.164873088104729,7.39257,7.1554662963291875,Sports,ENTJ
24.0,Male,0.0,0.58805,6.6202902347938934,7.53069,6.789419698451425,Others,ISTJ
27.0,Female,0.0,3.54492,7.923968534337351,4.99414,6.049037579022221,Arts,
24.0,Male,0.0,,6.149991500642466,,6.108201498651982,Unknown,
30.0,Male,1.0,4.58529,6.7181573408174975,1.67622,5.451163916057053,Unknown,ISFP
33.0,Male,0.0,,3.920650253997757,5.24261,6.189847313647005,,INFJ
24.0,Male,0.0,2.50374,6.172698415712026,8.85533,2.9611687823739903,Unknown,ISTP
22.0,Male,0.0,3.02801,7.120060664751108,8.55788,,Unknown,INTJ
22.0,Male,0.0,3.11744,,8.65278,7.202454643252988,Others,INTJ
30.0,Female,,0.48571,6.842128564134157,7.04193,6.00967204636242,Unknown,ISTJ
,Male,0.0,,7.674639169404591,8.76781,7.763972557799639,,ESTJ
24.0,Female,,,6.440883226648942,8.06497,6.0375273381969405,Sports,ISTJ
31.0,Male,0.0,7.58091,6.481154373667065,7.45536,6.617012954551359,Sports,ESTJ
27.0,Female,0.0,0.92534,6.203066397000858,,6.91211223519767,Technology,ISTJ
26.0,Female,,0.09179,4.51992656049437,1.57669,5.296306954967673,Sports,INFJ
26.0,Male,0.0,1.01324,,,8.794596662902059,Technology,
,Female,1.0,,6.1764580577156485,8.18893,5.845497815991231,Unknown,ISTP
28.0,,0.0,,4.892963484862342,2.26012,6.142509065418293,Unknown,INFJ
27.0,Male,0.0,4.29445,6.428520479345092,6.68082,7.179511254466718,Arts,
26.0,Male,0.0,8.4833,8.304333477147061,,,,ESTJ
20.0,Male,0.0,3.39931,5.059294080091856,2.91172,6.907537417096317,,INFJ
27.0,Male,0.0,2.58569,5.376617949212887,3.25698,6.0494085259353625,Arts,INFJ
24.0,Female,,5.5778,6.858450184784094,6.65273,3.1024829733579713,Others,ESTP
,Female,0.0,8.08797,,,6.546379369679018,,ESFJ
30.0,Male,1.0,,,7.10764,6.080260884375709,Arts,ENTP
29.0,,1.0,,6.0580093472196035,6.37256,,Others,ENFP
26.0,Female,0.0,,6.285033406181556,,,Unknown,ISTP
,Female,1.0,,4.120452372222459,4.96686,5.136298631314844,Technology,
31.0,Male,1.0,4.6776,6.989542231813339,,5.45793271158312,Others,ISTP
23.0,Female,0.0,3.13633,,7.05455,1.0942709346460004,,ISTP
26.0,,1.0,9.09243,6.081408841581056,7.89369,4.196178261377852,Technology,ENTP
30.0,Female,0.0,4.36897,7.123842099538525,8.16763,3.8646043130481207,,ISTP
26.0,Female,0.0,2.24158,6.925949314489884,6.10083,6.595673140859716,Arts,ISTJ
42.0,Male,0.0,5.26175,5.801743398368831,9.7815,3.435728737215143,Sports,
26.0,,0.0,0.776,,8.84572,3.720519515278103,Arts,ISTP
25.0,Female,0.0,5.74215,6.160914544422419,4.50514,,Technology,ESFP
26.0,Female,0.0,0.17046,5.634555063954264,6.58715,,,INTJ
28.0,,0.0,0.17047,5.927369358488315,,6.342064378060581,Unknown,INFJ
25.0,Male,0.0,5.27024,6.611236236381529,4.66839,5.336354253930103,Unknown,
23.0,Female,0.0,7.27859,,8.95044,6.788888140776592,Technology,ENTJ
23.0,Male,,,4.913584389966514,3.52797,4.492974197091595,,ENFP
40.0,Male,1.0,5.84452,6.163975143356207,7.38976,5.958399448071157,,
27.0,Female,,1.95358,8.445142193038238,9.38413,5.679936998866019,Technology,ISTP
19.0,Female,1.0,7.63077,5.949903088999365,7.06029,,Others,ENTP
22.0,Male,1.0,2.52125,6.19396891286283,,2.7940063368095447,,INFP
21.0,Male,0.0,7.77581,4.62474416588196,7.14052,4.545234693212004,,ENTP
29.0,Female,,,6.554565729498904,7.73633,4.206423334058639,Sports,
25.0,Female,0.0,2.55253,6.16031599902868,9.27978,4.603224989280076,Unknown,ISTP
27.0,,0.0,1.48125,6.566450005912182,,5.283962781765606,Unknown,ISFP
27.0,Female,0.0,0.38707,6.844571005761987,3.02626,5.3015788264801955,Unknown,ISFP
25.0,Female,0.0,,6.263611343218154,6.74317,4.777749515740011,Technology,ISTP
20.0,,0.0,,,3.50978,6.086719489669055,Technology,INFJ
30.0,Female,0.0,9.61456,6.21700217149686,2.72884,5.9484653218859105,,ESFJ
,Female,1.0,5.62649,6.115646811729965,0.07851,4.205567774047001,Sports,ESFP
37.0,,0.0,3.1451,7.372611269034776,3.80476,6.3122924577990265,Others,ISFJ
30.0,,,7.46034,6.126920450115782,5.10287,2.191569344326224,Arts,ESFP
28.0,,0.0,9.85461,6.859093771796987,5.98979,6.954487795685151,,ESTJ
,,1.0,1.93186,3.5619058506911023,,5.021094981940936,Unknown,INFP
36.0,Male,0.0,1.07759,6.297018960643092,0.15388,6.888055321186494,Technology,ISFJ
,Male,1.0,4.19226,,1.14051,5.201141396700704,Unknown,INFP
28.0,Male,1.0,1.63129,6.443647107300787,7.15902,4.916749806220796,Sports,ISTP
26.0,,0.0,,3.884895501725396,6.09175,4.427774153201096,Arts,INTP
,Female,,5.71817,7.350045804882477,8.75182,,Unknown,
36.0,Male,0.0,9.76107,6.9637989225265295,,6.735293123766333,Unknown,ESTJ
,Male,1.0,9.8119,5.537216616220225,,3.699252575026651,Arts,ENTP
33.0,Female,0.0,4.41922,4.408297371430841,,,Arts,INTJ
22.0,Female,0.0,3.0649,5.7295700059239385,7.91478,5.380469356547238,Sports,ENTJ
30.0,,,9.00944,6.105483481190669,1.88105,5.534330786758938,Sports,ESFJ
28.0,,1.0,3.44595,5.524211579760593,,3.009420653133453,Unknown,INTP
26.0,Male,0.0,2.14795,3.655636520424992,6.83271,7.031050905240298,Unknown,INTJ
33.0,Female,0.0,3.78753,6.77876035132207,7.76262,6.988523182740988,Unknown,ESTJ
30.0,,0.0,1.31109,4.295032039922171,9.24883,6.043966413318354,Unknown,INTJ
22.0,Female,1.0,6.78243,,6.10079,4.771284345567131,,ENTP
20.0,Male,0.0,,5.300131388258337,2.47887,4.9354161884395245,Arts,INFP
26.0,Female,,7.29772,5.449462739565708,3.61713,5.84179942608965,,ENFP
,Male,0.0,5.5326,,8.95007,6.657646167820467,Sports,
,,0.0,1.98728,7.085504018358343,5.88578,6.744326228572589,Unknown,ISTJ
20.0,Female,1.0,5.04466,5.431643303103405,4.24696,6.392638161667375,Arts,ENFP
26.0,Male,0.0,5.29587,,6.1999,,Unknown,ESFJ
31.0,,0.0,0.90826,6.918903680075544,,6.630557007488464,Arts,
,Male,,9.69884,3.894774999602821,4.46169,5.348900192491345,Sports,ENFJ
23.0,Male,,4.76159,3.5402196207604075,7.66068,,Others,ENTP
27.0,Male,1.0,4.77012,3.6082004680952697,,2.1268000421938913,Unknown,INFP
23.0,Female,,5.71684,,9.13858,,Others,ENTJ
29.0,,0.0,5.8449,,0.29958,6.5975672567043855,Unknown,ESFJ
25.0,Male,0.0,6.59514,5.5673997299959606,3.54964,5.226325446810454,Unknown,ENFP
38.0,Female,0.0,2.66969,6.324956493459944,,2.653221031470851,,ISFP
28.0,Female,1.0,8.31106,5.712783432906938,1.70046,5.622037819623122,Unknown,
29.0,Female,0.0,2.19429,,2.11602,,Unknown,ISFJ
24.0,Female,0.0,9.22593,,5.89405,6.27487858782819,Arts,
31.0,Female,1.0,9.96906,6.53454183725775,7.00429,1.8960463336351516,Others,ESTP
22.0,Female,1.0,7.66691,,8.03224,5.367661111832592,Arts,ENTP
28.0,Female,0.0,8.62436,,7.77988,,,ESTJ
33.0,Male,1.0,0.15484,7.092189740141266,5.62312,5.45947575322129,Technology,ISFP
25.0,Male,,,6.293043355736735,8.6694,,,ESTJ
,Female,1.0,7.28516,3.924150205531564,8.69383,,Technology,ENTP
34.0,,0.0,,6.201530843140595,9.51197,5.1642593719813465,,ESTJ
28.0,Male,0.0,,4.831264870673613,4.91198,4.8394318506310485,Arts,
25.0,Male,0.0,6.41029,3.9107422421197016,8.69203,6.054867939093116,,
21.0,Female,1.0,,3.45830743061511,7.34103,6.061314674142356,Unknown,INTP
22.0,Male,,2.27245,5.809145962904004,,6.9595807570113335,,
25.0,,,6.29339,4.610722664335381,4.54845,6.168776887586902,Arts,
27.0,Male,1.0,4.49543,6.297859060859059,7.29887,,Others,ISTP
30.0,,,5.49369,6.776427984633386,7.40962,6.196712201957518,Technology,ESTJ
20.0,,,8.23444,5.57657758748273,4.00211,,,ENFP
26.0,Female,0.0,,6.539078794799963,,3.689880936373344,Others,
28.0,,0.0,5.12615,6.1920918652359775,,6.784578586006263,Technology,ISTJ
29.0,Male,1.0,7.93496,5.047407925631331,0.31251,3.715130634305469,Unknown,ENFP
30.0,Male,0.0,3.32873,4.432608959309283,4.2958,,Unknown,INFJ
28.0,Female,1.0,4.87529,,4.09687,6.376346247743822,Unknown,ESFP
29.0,,0.0,4.09694,5.472883327533595,9.2591,6.431021368079395,Unknown,INTJ
,,0.0,7.80057,6.130804887936033,5.83058,4.010908217595528,Unknown,ESFP
25.0,,0.0,0.37696,6.84537334721533,8.38727,6.134086068663244,Unknown,INTJ
26.0,Male,0.0,6.21326,6.396283453988855,5.53325,6.718738895394732,Unknown,
25.0,Male,,1.24264,3.8763903264688633,7.69574,,,
,Female,1.0,2.02979,,5.41502,,Arts,INTP
23.0,,0.0,,6.666913903659579,9.67125,5.404848369320425,,ESTJ
29.0,Male,0.0,2.58888,7.31156011542044,3.17384,7.082787872837775,,ISFJ
25.0,Male,1.0,9.56383,5.392554655475433,7.24253,5.310864586361339,Sports,ENTP
,Male,,7.61363,4.714694904800501,9.33039,6.308500892082176,Arts,ENTJ
21.0,,,,4.076602190232668,3.07594,2.3398332786532157,Unknown,INFP
25.0,Female,0.0,5.13346,,9.3651,,Unknown,ESTJ
25.0,Male,,0.04399,7.220850995561131,7.74031,6.901134536749289,Sports,ISTJ
,Male,1.0,,6.27237005193119,6.93379,5.82400411388899,Others,ISTP
,Male,0.0,0.11637,4.260296020677595,9.15586,7.559145150339592,Unknown,
32.0,Female,0.0,3.70762,6.267712047691882,1.89782,6.867579822066025,Unknown,ESFJ
27.0,,1.0,1.92705,6.191864778638007,2.63333,6.5523065258164355,Unknown,ISFP
18.0,Female,0.0,6.61205,4.188970840166585,6.78604,7.1795966804268865,Others,
25.0,Female,,8.24849,5.554397387775229,,6.64280358843897,,ENFJ
32.0,Male,,0.0413,6.356753654046791,6.78378,4.592769561396433,,ISTP
25.0,Female,,7.44419,4.490993154011414,0.27477,3.103131778387112,Technology,ENFP
34.0,Male,0.0,4.50575,6.597295387036728,1.2384,6.085733204427816,Unknown,
,Female,0.0,,7.223415195550125,9.52494,,Arts,ESTP
32.0,Male,0.0,2.44766,6.230523544606404,,5.078154173941791,Others,ISTP
32.0,Female,0.0,0.85539,7.1497397596689956,4.52379,6.8569796649476995,Technology,
24.0,Male,0.0,2.58017,6.102998216041772,5.52296,,Sports,
20.0,Female,1.0,,,3.63419,2.813437271862884,Others,ENFP
,Female,0.0,3.81274,,5.77642,6.138837474783731,Others,ENTJ
27.0,Male,,6.3375,6.468231311393664,4.57631,,Sports,ESFP
,,1.0,4.84772,,5.3106,,Unknown,
24.0,,0.0,5.84597,3.787626721677424,0.37399,4.826127871702517,,ENFP
26.0,Male,0.0,2.42106,5.546717838468037,6.18273,7.075244114527241,Sports,
29.0,Male,0.0,1.1975,6.44047699568584,6.32056,6.666013381760847,,ISFJ
31.0,Male,,7.76863,6.528565705655048,,,Unknown,ESTP
21.0,Male,0.0,4.31367,4.3898948480922755,8.46718,5.564457136505822,Unknown,
,Female,0.0,4.72792,,,6.202664253793786,Others,ESFJ
22.0,Female,,2.70882,,4.33742,6.048450855144709,Technology,
33.0,Male,,0.65986,4.47172620024059,4.86432,3.017813638106133,Unknown,INFP
,Male,1.0,4.62186,7.600088341199221,0.78543,3.6084283162940425,,
,Male,0.0,,6.477643839572056,1.93587,6.050947473898013,Unknown,ISFJ
27.0,,,2.85502,4.367598343083663,,6.074278051636461,Arts,INTJ
,Male,,9.55074,6.51293766782094,9.72977,6.22103138713523,Technology,ESTJ
24.0,,1.0,9.0448,,6.08581,5.419207646668654,Arts,ESTP
28.0,,1.0,,7.194419327680622,4.42398,2.944656652665696,Arts,ESFP
28.0,Male,0.0,6.63169,8.196829926723817,,6.376308545114467,Unknown,ESTJ
23.0,Male,0.0,3.04834,5.959657192284744,4.33751,6.647516972731206,Technology,INFJ
29.0,Male,,5.01211,6.403189268425301,4.30367,5.553038285424609,Arts,ESFP
21.0,Female,0.0,0.45982,4.966933989706614,8.44169,5.213587176251976,Sports,INTJ
24.0,Female,,0.49951,6.190087343742089,8.70625,3.520817940492437,Unknown,
23.0,Female,1.0,,,4.27118,,,ESFP
29.0,Female,0.0,5.89766,4.490662288642698,7.29302,,Unknown,ENTJ
22.0,Male,0.0,1.44039,4.419583235048627,7.22619,6.780575546154543,Others,
25.0,Female,1.0,6.94611,5.45603589574205,7.66201,4.940153368475238,Unknown,ENTP
34.0,Male,0.0,3.72106,7.182551567746526,4.58408,4.306548544220029,Unknown,ISFP
27.0,Female,0.0,,,,6.084271033067074,Technology,INTJ
32.0,Female,0.0,1.77834,3.6455391674529767,7.80445,7.114121149020118,Others,INTJ
29.0,Male,,,6.344071913007409,1.39047,6.335328588559555,,ESFJ
32.0,Male,0.0,6.60867,4.896620995955857,7.13201,,Unknown,ENTJ
24.0,Male,0.0,4.43866,5.552939541934004,,7.267293581912606,Others,INFJ
28.0,Male,0.0,8.08843,3.260968243796291,,7.000562444150784,Unknown,ENTJ
24.0,,0.0,2.62793,,5.18505,,Unknown,INFJ
34.0,Male,,0.15305,6.001339412109593,0.25638,6.105727032107566,,INFJ
,Male,0.0,4.18421,6.457781788715817,5.62843,5.569868240864152,,ISFJ
,Male,0.0,,6.258775393947895,9.68734,6.107267904243324,Arts,ISTJ
22.0,,0.0,,4.3616817572959174,7.03274,4.846393922078958,Unknown,ENTP
25.0,Male,0.0,2.18946,5.1704790377460235,6.07972,8.397306520042164,Unknown,INFJ
45.0,Male,0.0,,3.979817559071731,,6.605670713614509,,ENFJ
27.0,Male,0.0,1.70562,4.80478828477147,0.71788,2.380042515694468,Unknown,INFP
42.0,Male,,5.856,5.182019390232452,9.03964,7.1839421968227235,Sports,
22.0,Female,1.0,9.74197,6.156068625813481,4.98399,6.301215159600177,Technology,ESFP
35.0,Male,0.0,5.31978,4.048547772952006,3.9082,3.1192011990936237,,ENFP
24.0,Female,0.0,6.16061,4.10769942764985,1.95864,,,ENFJ
,Male,0.0,,6.573942623986163,9.1448,4.924050698392678,Unknown,INTP
20.0,Female,1.0,7.24,5.36061019573929,2.89831,2.6609990575683486,Others,ENFP
,Male,0.0,,6.155715092470159,8.24204,3.526332046406796,Others,ESTP
33.0,Male,,1.79046,6.692342368051542,,5.914656222884375,Sports,ISTJ
,,0.0,2.4272,5.787635020109791,0.26746,6.38198550025919,Unknown,INFJ
,Male,0.0,2.76963,,4.33724,5.1379490995812045,Sports,
